channelName,title,relevant_tags,combined_text,url,date,duration,text,thumbnailUrl,cleaned_text,tags
Hitting Done Right - HDR,Bat Speed - Swing Faster/Hit Harder 🤘 | Hitting Done Right,"swing,drill,pitch,speed,hitting","Bat Speed - Swing Faster/Hit Harder 🤘 | Hitting Done Right I’m this video I demonstrate some of my favorite strength and explosiveness exercises/drills for creating better bat speed! Being able to swing fast and under control is something all players should strive for. Being able to swing faster allows us to wait longer and make better decisions on which pitches we pull the trigger on!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=n_gSgAbOPn4,11/29/2022,5:38,"I’m this video I demonstrate some of my favorite strength and explosiveness exercises/drills for creating better bat speed! Being able to swing fast and under control is something all players should strive for. Being able to swing faster allows us to wait longer and make better decisions on which pitches we pull the trigger on!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/n_gSgAbOPn4/maxresdefault.jpg,"bat speed  swing fasterhit harder   hitting done right im this video i demonstrate some of my favorite strength and explosiveness exercisesdrills for creating better bat speed being able to swing fast and under control is something all players should strive for being able to swing faster allows us to wait longer and make better decisions on which pitches we pull the trigger on

get your personalized swing analysis and hitting course at httpshittingdonerightcom","able, allows, analysis, bat, better, control, course, creating, demonstrate, favorite, hitting, httpshittingdonerightcom, im, make, personalized, players, pull, right, speed, strength, swing, video"
Hitting Done Right - HDR,High Tee - Proper Execution | Hitting Done Right,"swing,drill,hitting","High Tee - Proper Execution | Hitting Done Right The high tee drill is great to add into your routine, but make sure we are executing properly! So many young players misuse this drill and can really do damage to their swing fundamentals! Check out this video to make sure it’s done right.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=6KP8EjNac1w,11/23/2022,2:16,"The high tee drill is great to add into your routine, but make sure we are executing properly! So many young players misuse this drill and can really do damage to their swing fundamentals! Check out this video to make sure it’s done right.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/6KP8EjNac1w/maxresdefault.jpg,"high tee  proper execution  hitting done right the high tee drill is great to add into your routine but make sure we are executing properly so many young players misuse this drill and can really do damage to their swing fundamentals check out this video to make sure its done right

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, check, course, drill, fundamentals, great, high, hitting, httpshittingdonerightcom, make, personalized, players, proper, properly, really, right, routine, sure, swing, tee, video, young"
Hitting Done Right - HDR,Lesson Look In - Rear Arm Action and Spacing | Hitting Done Right,"barrel,swing,hitting","Lesson Look In - Rear Arm Action and Spacing | Hitting Done Right Great session with this freshman stud. Working on not pulling back too much with rear arm and getting stuck; in addition to front arm spacing to give ourself room for the barrel to pass through the zone.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=5oMFTTc_1LM,11/22/2022,13:41,"Great session with this freshman stud. Working on not pulling back too much with rear arm and getting stuck; in addition to front arm spacing to give ourself room for the barrel to pass through the zone.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/5oMFTTc_1LM/maxresdefault.jpg,"lesson look in  rear arm action and spacing  hitting done right great session with this freshman stud working on not pulling back too much with rear arm and getting stuck in addition to front arm spacing to give ourself room for the barrel to pass through the zone

get your personalized swing analysis and hitting course at httpshittingdonerightcom","action, analysis, arm, barrel, course, great, hitting, httpshittingdonerightcom, lesson, look, personalized, rear, right, session, swing, working, zone"
Hitting Done Right - HDR,Split Grip - No Rollovers🤘| Hitting Done Right,"top hand,barrel,contact,swing,drill,grip,hitting","Split Grip - No Rollovers🤘| Hitting Done Right This drill is designed to help players feel the proper turn of the body/barrel in their swings as well as helping with direction and eliminating the rollover with top hand through contact.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=wz4UwWrxByI,11/21/2022,1:30,"This drill is designed to help players feel the proper turn of the body/barrel in their swings as well as helping with direction and eliminating the rollover with top hand through contact.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/wz4UwWrxByI/maxresdefault.jpg,"split grip  no rollovers hitting done right this drill is designed to help players feel the proper turn of the bodybarrel in their swings as well as helping with direction and eliminating the rollover with top hand through contact

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, contact, course, designed, direction, drill, feel, hand, help, hitting, httpshittingdonerightcom, personalized, players, proper, right, swing, swings, turn"
Hitting Done Right - HDR,Approaching Your At Bat -- Build A Plan | Hitting Done Right,"swing,hitting",Approaching Your At Bat -- Build A Plan | Hitting Done Right Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://www.youtube.com/watch?v=CfoBrYqMdvU,11/14/2022,7:36,Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://i.ytimg.com/vi/CfoBrYqMdvU/maxresdefault.jpg,approaching your at bat  build a plan  hitting done right get your personalized swing analysis and hitting course at httpshittingdonerightcom,"analysis, bat, build, course, hitting, httpshittingdonerightcom, personalized, plan, right, swing"
Hitting Done Right - HDR,Fence Drill - Short Path | Hitting Done Right,"swing,drill,hitting","Fence Drill - Short Path | Hitting Done Right This drill is a staple drill and has been around as long as I can remember! Great for players of all ages and ability and can be done anywhere!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=UbO9H5Luurg,11/2/2022,1:43,"This drill is a staple drill and has been around as long as I can remember! Great for players of all ages and ability and can be done anywhere!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/UbO9H5Luurg/maxresdefault.jpg,"fence drill  short path  hitting done right this drill is a staple drill and has been around as long as i can remember great for players of all ages and ability and can be done anywhere

get your personalized swing analysis and hitting course at httpshittingdonerightcom","ability, ages, analysis, course, drill, great, hitting, httpshittingdonerightcom, long, path, personalized, players, remember, right, short, swing"
Hitting Done Right - HDR,Multi Location Drill - Path Awareness | Hitting Done Right,"swing,drill,hitting","Multi Location Drill - Path Awareness | Hitting Done Right The multi location drill is a tee drill I often use for players who cut across the hitting zone or who have improper direction in their swings. If players can execute this drill properly they have good posture and direction in their swing!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=B-SItcragqU,11/2/2022,2:37,"The multi location drill is a tee drill I often use for players who cut across the hitting zone or who have improper direction in their swings. If players can execute this drill properly they have good posture and direction in their swing!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/B-SItcragqU/maxresdefault.jpg,"multi location drill  path awareness  hitting done right the multi location drill is a tee drill i often use for players who cut across the hitting zone or who have improper direction in their swings if players can execute this drill properly they have good posture and direction in their swing

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, awareness, course, direction, drill, good, hitting, httpshittingdonerightcom, improper, location, path, personalized, players, posture, properly, right, swing, swings, tee, use, zone"
Hitting Done Right - HDR,Medicine Ball Drills For Improving Your Swing | Hitting Done Right,"swing,drill,hitting",Medicine Ball Drills For Improving Your Swing | Hitting Done Right Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://www.youtube.com/watch?v=P13xjLqnQ9w,10/26/2022,6:23,Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://i.ytimg.com/vi/P13xjLqnQ9w/maxresdefault.jpg,medicine ball drills for improving your swing  hitting done right get your personalized swing analysis and hitting course at httpshittingdonerightcom,"analysis, ball, course, drills, hitting, httpshittingdonerightcom, personalized, right, swing"
Hitting Done Right - HDR,Pro Velocity Bat Progression! | Hitting Done Right,"barrel,contact,swing,speed,hitting,training","Pro Velocity Bat Progression! | Hitting Done Right Get this training bat! The best training bat on the market! They do offer a youth size as well! Bat Speed, Barrel Path, Core Strength, Sequence, it all must be on point to successfully achieve solid contact with the ProVelocity bat!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=rk9zYWXeLbw,10/24/2022,2:28,"Get this training bat! The best training bat on the market! They do offer a youth size as well! Bat Speed, Barrel Path, Core Strength, Sequence, it all must be on point to successfully achieve solid contact with the ProVelocity bat!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/rk9zYWXeLbw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AGUA4AC0AWKAgwIABABGGUgSShDMA8=&rs=AOn4CLDofg2-tp8ijZy_SlSSzGwdkMxyDw,"pro velocity bat progression  hitting done right get this training bat the best training bat on the market they do offer a youth size as well bat speed barrel path core strength sequence it all must be on point to successfully achieve solid contact with the provelocity bat

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, barrel, bat, best, contact, core, course, hitting, httpshittingdonerightcom, path, personalized, pro, right, sequence, size, speed, strength, swing, training, youth"
Hitting Done Right - HDR,Building a Swing - Start with the foundation | Hitting Done Right,"swing,load,balance,focus,hitting","Building a Swing - Start with the foundation | Hitting Done Right In this video I discuss the beginning steps for players/parents/coaches when it comes to building their players swing.  Everything must start from the ground and special attention must be paid to balance in 3 key phases (Load, Launch, Finish)

Slow it down, be focused on balance and the player will start to create “their swing” as they physically mature!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=JfP0lscB124,10/12/2022,5:04,"In this video I discuss the beginning steps for players/parents/coaches when it comes to building their players swing.  Everything must start from the ground and special attention must be paid to balance in 3 key phases (Load, Launch, Finish)

Slow it down, be focused on balance and the player will start to create “their swing” as they physically mature!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/JfP0lscB124/maxresdefault.jpg,"building a swing  start with the foundation  hitting done right in this video i discuss the beginning steps for playersparentscoaches when it comes to building their players swing  everything must start from the ground and special attention must be paid to balance in 3 key phases load launch finish

slow it down be focused on balance and the player will start to create their swing as they physically mature

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, attention, balance, beginning, building, comes, course, create, discuss, finish, ground, hitting, httpshittingdonerightcom, key, launch, load, paid, personalized, player, players, playersparentscoaches, right, slow, start, steps, swing, video"
Hitting Done Right - HDR,Front Arm Action Breakdown - Don’t “Chicken Wing” It | Hitting Done Right,"bottom hand,contact,swing,drill,timing,pitch,hitting","Front Arm Action Breakdown - Don’t “Chicken Wing” It | Hitting Done Right In this video I discuss the action and position of the front arm/bottom hand in the swing. There are a lot of drills out there that can start to cause problems if overdone or executed incorrectly. The front arm position at contact is in relation to location and timing of the pitch! Do not get one position engraved in your swing, you must be adjustable.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=8kmi0H03H_A,10/11/2022,3:22,"In this video I discuss the action and position of the front arm/bottom hand in the swing. There are a lot of drills out there that can start to cause problems if overdone or executed incorrectly. The front arm position at contact is in relation to location and timing of the pitch! Do not get one position engraved in your swing, you must be adjustable.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/8kmi0H03H_A/maxresdefault.jpg,"front arm action breakdown  dont chicken wing it  hitting done right in this video i discuss the action and position of the front armbottom hand in the swing there are a lot of drills out there that can start to cause problems if overdone or executed incorrectly the front arm position at contact is in relation to location and timing of the pitch do not get one position engraved in your swing you must be adjustable

get your personalized swing analysis and hitting course at httpshittingdonerightcom","action, analysis, arm, chicken, contact, course, discuss, dont, drills, hand, hitting, httpshittingdonerightcom, incorrectly, location, lot, personalized, pitch, position, right, start, swing, timing, video"
Hitting Done Right - HDR,Rear Leg Stability - Balance and Control | Hitting Done Right,"swing,drill,balance,hitting","Rear Leg Stability - Balance and Control | Hitting Done Right This drill is used often to work on the overall athleticism of the rear leg; strength, balance, flexibility!  For youth players not enough attention is paid to the strength required in the lower half, specifically rear leg and hip. Working through this drill really emphasizes this for players.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=6zRj7xFqgzI,10/5/2022,1:48,"This drill is used often to work on the overall athleticism of the rear leg; strength, balance, flexibility!  For youth players not enough attention is paid to the strength required in the lower half, specifically rear leg and hip. Working through this drill really emphasizes this for players.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/6zRj7xFqgzI/maxresdefault.jpg,"rear leg stability  balance and control  hitting done right this drill is used often to work on the overall athleticism of the rear leg strength balance flexibility  for youth players not enough attention is paid to the strength required in the lower half specifically rear leg and hip working through this drill really emphasizes this for players

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, attention, balance, control, course, drill, half, hip, hitting, httpshittingdonerightcom, leg, lower, overall, paid, personalized, players, really, rear, right, specifically, stability, strength, swing, used, work, working, youth"
Hitting Done Right - HDR,PVC Separation Drill - Feel the Core Stretch | Hitting Done Right,"swing,drill,speed,separation,hitting,training","PVC Separation Drill - Feel the Core Stretch | Hitting Done Right Another basic drill for players starting to understand and feel proper sequence and separation in their body/swing.
Just another simple effective use of the PVC pole in our training!
Creating shoulder and hip separation is a MAJOR factor in bat speed!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=qwSupMYADhM,10/4/2022,1:26,"Another basic drill for players starting to understand and feel proper sequence and separation in their body/swing.
Just another simple effective use of the PVC pole in our training!
Creating shoulder and hip separation is a MAJOR factor in bat speed!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/qwSupMYADhM/maxresdefault.jpg,"pvc separation drill  feel the core stretch  hitting done right another basic drill for players starting to understand and feel proper sequence and separation in their bodyswing
just another simple effective use of the pvc pole in our training
creating shoulder and hip separation is a major factor in bat speed

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, bat, core, course, creating, drill, effective, factor, feel, hip, hitting, httpshittingdonerightcom, just, major, personalized, players, pole, proper, pvc, right, separation, sequence, shoulder, simple, speed, starting, swing, training, understand, use"
Hitting Done Right - HDR,Crossover Drill - Hip depth and control the forward move | Hitting Done Right,"swing,drill,load,stride,focus,hitting","Crossover Drill - Hip depth and control the forward move | Hitting Done Right The “Happy Gilmore” drill

Love this drill to change things up on players and have them focus on feeling the proper depth of the hip load as well as not rushing into the stride move!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=y3t5Mq3RBhk,10/4/2022,1:38,"The “Happy Gilmore” drill

Love this drill to change things up on players and have them focus on feeling the proper depth of the hip load as well as not rushing into the stride move!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/y3t5Mq3RBhk/maxresdefault.jpg,"crossover drill  hip depth and control the forward move  hitting done right the happy gilmore drill

love this drill to change things up on players and have them focus on feeling the proper depth of the hip load as well as not rushing into the stride move

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, control, course, depth, drill, focus, forward, hip, hitting, httpshittingdonerightcom, load, personalized, players, proper, right, rushing, swing"
Hitting Done Right - HDR,Hop Back - Rear Leg Strength/Balance/Swing control | Hitting Done Right,"swing,drill,balance,hitting,training","Hop Back - Rear Leg Strength/Balance/Swing control | Hitting Done Right This drill is utilized often with young players in our training for various reasons but first and foremost is balance and rear leg strength. Players should not rush through this, maintain balance feel throughout the movements and stay under control

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=TSfAayhQRIg,9/28/2022,2:05,"This drill is utilized often with young players in our training for various reasons but first and foremost is balance and rear leg strength. Players should not rush through this, maintain balance feel throughout the movements and stay under control

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/TSfAayhQRIg/maxresdefault.jpg,"hop back  rear leg strengthbalanceswing control  hitting done right this drill is utilized often with young players in our training for various reasons but first and foremost is balance and rear leg strength players should not rush through this maintain balance feel throughout the movements and stay under control

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, balance, control, course, drill, feel, hitting, hop, httpshittingdonerightcom, leg, maintain, movements, personalized, players, rear, reasons, right, stay, strength, swing, training, various, young"
Hitting Done Right - HDR,Working from the Inside🤘- 10U lesson look in | Hitting Done Right,"swing,hitting","Working from the Inside🤘- 10U lesson look in | Hitting Done Right As hitters we always hear work to/from the inside…but what does that mean? This lesson clip should help in the understanding and give players/coaches/parents some ideas how to work on this concept!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=SDLNFQL8298,9/28/2022,9:53,"As hitters we always hear work to/from the inside…but what does that mean? This lesson clip should help in the understanding and give players/coaches/parents some ideas how to work on this concept!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/SDLNFQL8298/maxresdefault.jpg,"working from the inside 10u lesson look in  hitting done right as hitters we always hear work tofrom the insidebut what does that mean this lesson clip should help in the understanding and give playerscoachesparents some ideas how to work on this concept

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, clip, concept, course, help, hitters, hitting, httpshittingdonerightcom, lesson, look, personalized, right, swing, understanding, work, working"
Hitting Done Right - HDR,Two Tee - Swing Path Drill - DON’T lose the barrel🤘| Hitting Done Right,"barrel,swing,drill,hitting","Two Tee - Swing Path Drill - DON’T lose the barrel🤘| Hitting Done Right This drill is designed to clean up swing path for players who lose the barrel below their hands early, drop their hands, or who really collapse the backside in their swing. Not an easy one! But….if you can rope liners in this drill your swing is coming along nicely!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=5DxC2zZMbqs,9/21/2022,1:51,"This drill is designed to clean up swing path for players who lose the barrel below their hands early, drop their hands, or who really collapse the backside in their swing. Not an easy one! But….if you can rope liners in this drill your swing is coming along nicely!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/5DxC2zZMbqs/maxresdefault.jpg,"two tee  swing path drill  dont lose the barrel hitting done right this drill is designed to clean up swing path for players who lose the barrel below their hands early drop their hands or who really collapse the backside in their swing not an easy one butif you can rope liners in this drill your swing is coming along nicely

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, backside, barrel, clean, coming, course, designed, dont, drill, early, easy, hands, hitting, httpshittingdonerightcom, lose, path, personalized, players, really, right, rope, swing, tee"
Hitting Done Right - HDR,Off The Shoulder - Swing Path Drill | Hitting Done Right,"barrel,swing,drill,hitting","Off The Shoulder - Swing Path Drill | Hitting Done Right Easy drill for players of all ages to feel how the body turn helps to release the barrel and the importance of maintaining posture through the swing! Posture is the key to bat path!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=yZkkgvZPAyU,9/21/2022,1:26,"Easy drill for players of all ages to feel how the body turn helps to release the barrel and the importance of maintaining posture through the swing! Posture is the key to bat path!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/yZkkgvZPAyU/maxresdefault.jpg,"off the shoulder  swing path drill  hitting done right easy drill for players of all ages to feel how the body turn helps to release the barrel and the importance of maintaining posture through the swing posture is the key to bat path

get your personalized swing analysis and hitting course at httpshittingdonerightcom","ages, analysis, barrel, bat, body, course, drill, easy, feel, helps, hitting, httpshittingdonerightcom, importance, key, maintaining, path, personalized, players, posture, right, shoulder, swing, turn"
Hitting Done Right - HDR,Hip Coil - ride the hip/fire the hip - Lesson Look In | Hitting Done Right,"swing,drill,load,hitting","Hip Coil - ride the hip/fire the hip - Lesson Look In | Hitting Done Right Lesson Clip with 16u player working to coil properly into the rear help and then hold that load into launch without “coming out of the hip”

Couple drill examples for players working on this aspect of their swing.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=O7V1yUhMk8U,9/20/2022,8:30,"Lesson Clip with 16u player working to coil properly into the rear help and then hold that load into launch without “coming out of the hip”

Couple drill examples for players working on this aspect of their swing.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/O7V1yUhMk8U/maxresdefault.jpg,"hip coil  ride the hipfire the hip  lesson look in  hitting done right lesson clip with 16u player working to coil properly into the rear help and then hold that load into launch without coming out of the hip

couple drill examples for players working on this aspect of their swing

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, aspect, clip, coil, coming, course, drill, help, hip, hitting, hold, httpshittingdonerightcom, launch, lesson, load, look, personalized, player, players, properly, rear, right, swing, working"
Hitting Done Right - HDR,Stay Centered - work around the Spine to the middle | Hitting Done Right,"swing,drill,hitting","Stay Centered - work around the Spine to the middle | Hitting Done Right This simple drill highlights the feel of “Turning to the middle” for hitters who get their head/upper body either lunging forward or falling back in the swing. Super easy and super effective to get the understanding and proper feel

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=dpTMFubHMok,9/18/2022,1:38,"This simple drill highlights the feel of “Turning to the middle” for hitters who get their head/upper body either lunging forward or falling back in the swing. Super easy and super effective to get the understanding and proper feel

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/dpTMFubHMok/maxresdefault.jpg,"stay centered  work around the spine to the middle  hitting done right this simple drill highlights the feel of turning to the middle for hitters who get their headupper body either lunging forward or falling back in the swing super easy and super effective to get the understanding and proper feel

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, body, centered, course, drill, easy, effective, feel, forward, highlights, hitters, hitting, httpshittingdonerightcom, middle, personalized, proper, right, simple, stay, swing, turning, understanding, work"
Hitting Done Right - HDR,Top Hand Pivot- rear arm/hand/wrist/forearm strength | Hitting Done Right,"top hand,barrel,swing,drill,hitting","Top Hand Pivot- rear arm/hand/wrist/forearm strength | Hitting Done Right Have players that push the barrel…..give this hand pivot drill a try. Great for strength and awareness of the rear arm and barrel action on the backside of the swing.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=uK_Kgz2cKpc,9/16/2022,1:42,"Have players that push the barrel…..give this hand pivot drill a try. Great for strength and awareness of the rear arm and barrel action on the backside of the swing.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/uK_Kgz2cKpc/maxresdefault.jpg,"top hand pivot rear armhandwristforearm strength  hitting done right have players that push the barrelgive this hand pivot drill a try great for strength and awareness of the rear arm and barrel action on the backside of the swing

get your personalized swing analysis and hitting course at httpshittingdonerightcom","action, analysis, arm, awareness, backside, barrel, course, drill, great, hand, hitting, httpshittingdonerightcom, personalized, players, push, rear, right, strength, swing, try"
Hitting Done Right - HDR,Switch the elbows - Med Ball drill | Hitting Done Right,"rotation,swing,drill,load,hitting","Switch the elbows - Med Ball drill | Hitting Done Right Upper body load drill that creates a “rock” of the shoulders instead of a big internal rotation of the upper body. This drill will also work on scapular strength and proper launch position.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=DLc4LuFdvts,9/14/2022,1:15,"Upper body load drill that creates a “rock” of the shoulders instead of a big internal rotation of the upper body. This drill will also work on scapular strength and proper launch position.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/DLc4LuFdvts/maxresdefault.jpg,"switch the elbows  med ball drill  hitting done right upper body load drill that creates a rock of the shoulders instead of a big internal rotation of the upper body this drill will also work on scapular strength and proper launch position

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, ball, big, body, course, drill, hitting, httpshittingdonerightcom, launch, load, med, personalized, position, proper, right, strength, swing, upper, work"
Hitting Done Right - HDR,3/4 Swing - Palm up and stay centered,"top hand,swing,drill,hitting","3/4 Swing - Palm up and stay centered This drill will expose players who have bad direction and a weak top hand through their swing. Also, can be used to check and make sure hitters are staying in the ground properly.  Can be used at all ages and ability!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=vU1c8G9w4fs,9/14/2022,1:53,"This drill will expose players who have bad direction and a weak top hand through their swing. Also, can be used to check and make sure hitters are staying in the ground properly.  Can be used at all ages and ability!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/vU1c8G9w4fs/maxresdefault.jpg,"34 swing  palm up and stay centered this drill will expose players who have bad direction and a weak top hand through their swing also can be used to check and make sure hitters are staying in the ground properly  can be used at all ages and ability

get your personalized swing analysis and hitting course at httpshittingdonerightcom","ability, ages, analysis, bad, centered, check, course, direction, drill, ground, hand, hitters, hitting, httpshittingdonerightcom, make, personalized, players, properly, stay, staying, sure, swing, used"
Hitting Done Right - HDR,Controlled Fall Drill - don’t Jump at it! | Hitting Done Right,"swing,drill,load,timing,rhythm,hitting","Controlled Fall Drill - don’t Jump at it! | Hitting Done Right This drill is especially good for players who stay too much back or crash forward into launch position! Loading late and rushing is a major issues for young players and this drill can really help to understand the timing and rhythm of our forward move. All ages and abilities!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=T-juvkH4lQE,9/14/2022,2:12,"This drill is especially good for players who stay too much back or crash forward into launch position! Loading late and rushing is a major issues for young players and this drill can really help to understand the timing and rhythm of our forward move. All ages and abilities!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/T-juvkH4lQE/maxresdefault.jpg,"controlled fall drill  dont jump at it  hitting done right this drill is especially good for players who stay too much back or crash forward into launch position loading late and rushing is a major issues for young players and this drill can really help to understand the timing and rhythm of our forward move all ages and abilities

get your personalized swing analysis and hitting course at httpshittingdonerightcom","ages, analysis, course, dont, drill, especially, forward, good, help, hitting, httpshittingdonerightcom, issues, launch, major, personalized, players, position, really, rhythm, right, rushing, stay, swing, timing, understand, young"
Hitting Done Right - HDR,Simple Hip Coil and Hold - Rear hip/leg strength | Hitting Done Right,"swing,drill,balance,hitting","Simple Hip Coil and Hold - Rear hip/leg strength | Hitting Done Right This drill is especially good for young players learning the coil move around the back hip socket! Such a vital part in controlling the entire swing!

If you or your player/s can not hold the coil balance position we need to keep working at it!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://www.youtube.com/watch?v=8pFGPutHi0E,9/14/2022,1:54,"This drill is especially good for young players learning the coil move around the back hip socket! Such a vital part in controlling the entire swing!

If you or your player/s can not hold the coil balance position we need to keep working at it!

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/",https://i.ytimg.com/vi/8pFGPutHi0E/maxresdefault.jpg,"simple hip coil and hold  rear hipleg strength  hitting done right this drill is especially good for young players learning the coil move around the back hip socket such a vital part in controlling the entire swing

if you or your players can not hold the coil balance position we need to keep working at it

get your personalized swing analysis and hitting course at httpshittingdonerightcom","analysis, balance, coil, controlling, course, drill, especially, good, hip, hitting, hold, httpshittingdonerightcom, learning, need, personalized, players, position, rear, right, simple, strength, swing, working, young"
Hitting Done Right - HDR,Bottom Hand Iso Drill - Knob Direction | Hitting Done Right,"bottom hand,swing,drill,hitting,practice","Bottom Hand Iso Drill - Knob Direction | Hitting Done Right Isolation drills for the arms/hands are great for players to visualize and understand the proper path/knob direction in their swing. If you have a player who falls back, “scoops” the knob, or “chicken wings” this is the drill for them!
Keep that head down as well!

Get your personalized swing analysis and practice plan at https://hittingdoneright.com",https://www.youtube.com/watch?v=xS-PTR1c0Mc,9/13/2022,1:36,"Isolation drills for the arms/hands are great for players to visualize and understand the proper path/knob direction in their swing. If you have a player who falls back, “scoops” the knob, or “chicken wings” this is the drill for them!
Keep that head down as well!

Get your personalized swing analysis and practice plan at https://hittingdoneright.com",https://i.ytimg.com/vi/xS-PTR1c0Mc/maxresdefault.jpg,"bottom hand iso drill  knob direction  hitting done right isolation drills for the armshands are great for players to visualize and understand the proper pathknob direction in their swing if you have a player who falls back scoops the knob or chicken wings this is the drill for them
keep that head down as well

get your personalized swing analysis and practice plan at httpshittingdonerightcom","analysis, chicken, direction, drill, drills, great, hand, head, hitting, httpshittingdonerightcom, iso, knob, personalized, plan, player, players, practice, proper, right, swing, understand"
